plot_id,UMAP1,UMAP2,UMAP3,perturbation,singularity,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,lineage2,lineage3,lineage4,lineage5,lineage6,lineage7,lineage8,country_iso3,plot_shape,plot_area,latitude_of_centre,longitude_of_centre,census_date,fire_frequency,EVI_mean,EVI_median,EVI_max,EVI_min,EVI_stdDev,EVI_p5,EVI_p95,B9_mean,B9_median,B9_max,B9_min,B9_stdDev,B9_p5,B9_p95,B11_mean,B11_median,B11_max,B11_min,B11_stdDev,B11_p5,B11_p95,B12_mean,B12_median,B12_max,B12_min,B12_stdDev,B12_p5,B12_p95,B1_mean,B1_median,B1_max,B1_min,B1_stdDev,B1_p5,B1_p95,B2_mean,B2_median,B2_max,B2_min,B2_stdDev,B2_p5,B2_p95,B3_mean,B3_median,B3_max,B3_min,B3_stdDev,B3_p5,B3_p95,B4_mean,B4_median,B4_max,B4_min,B4_stdDev,B4_p5,B4_p95,B5_mean,B5_median,B5_max,B5_min,B5_stdDev,B5_p5,B5_p95,B6_mean,B6_median,B6_max,B6_min,B6_stdDev,B6_p5,B6_p95,B7_mean,B7_median,B7_max,B7_min,B7_stdDev,B7_p5,B7_p95,B8_mean,B8_median,B8_max,B8_min,B8_stdDev,B8_p5,B8_p95,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,Greenup,MidGreenup,Peak,Maturity,Senescence,MidGreendown,Dormancy,EVI_Minimum,EVI_Amplitude,EVI_Area,tpi,hnd,bd_mean_0_20,bd_mean_20_50,bd_stdev_0_20,bd_stdev_20_50,calcium_extractable_mean_0_20,calcium_extractable_mean_20_50,calcium_extractable_stdev_0_20,calcium_extractable_stdev_20_50,cec_mean_0_20,cec_mean_20_50,cec_stdev_0_20,cec_stdev_20_50,clay_mean_0_20,clay_mean_20_50,clay_stdev_0_20,clay_stdev_20_50,iron_extractable_mean_0_20,iron_extractable_mean_20_50,iron_extractable_stdev_0_20,iron_extractable_stdev_20_50,magnesium_extractable_mean_0_20,magnesium_extractable_mean_20_50,magnesium_extractable_stdev_0_20,magnesium_extractable_stdev_20_50,nitrogen_total_mean_0_20,nitrogen_total_mean_20_50,nitrogen_total_stdev_0_20,nitrogen_total_stdev_20_50,ph_mean_0_20,ph_mean_20_50,ph_stdev_0_20,ph_stdev_20_50,phosphorus_extractable_mean_0_20,phosphorus_extractable_mean_20_50,phosphorus_extractable_stdev_0_20,phosphorus_extractable_stdev_20_50,potassium_extractable_mean_0_20,potassium_extractable_mean_20_50,potassium_extractable_stdev_0_20,potassium_extractable_stdev_20_50,sand_mean_0_20,sand_mean_20_50,sand_stdev_0_20,sand_stdev_20_50,silt_mean_0_20,silt_mean_20_50,silt_stdev_0_20,silt_stdev_20_50,soc_mean_0_20,soc_mean_20_50,soc_stdev_0_20,soc_stdev_20_50,sulfur_extractable_mean_0_20,sulfur_extractable_mean_20_50,sulfur_extractable_stdev_0_20,sulfur_extractable_stdev_20_50,zinc_extractable_mean_0_20,zinc_extractable_mean_20_50,zinc_extractable_stdev_0_20,zinc_extractable_stdev_20_50
MAR_296,-1.7498689,-1.663291,0.22279254,0.4666666666666667,0.5333333333333333,0,0,0,1,1,1,0,1,0,0.0,0.0,0,0,0,0,MOZ,circle,0.125663706143592,-23.789794,32.733641,2014,4.0,0.2365868784286394,0.2234840212564606,0.3778393847254516,0.1185654008438818,0.0635858876954504,0.1424311386643647,0.3364385249056895,2316.244897959184,2262.0,5560.0,1218.0,577.114303770775,1846.0,2872.0,2553.9591836734694,2689.0,4224.0,1051.0,523.3719931673706,1704.0,3087.0,1839.3877551020407,1875.0,3978.0,585.0,531.275470124666,1109.0,2509.0,475.2857142857143,403.0,3672.0,195.0,482.1888866916984,231.0,727.0,552.1836734693877,530.0,2136.0,191.0,260.5530752832652,329.0,786.0,750.5714285714286,728.0,2098.0,352.0,233.4191290274179,538.0,1001.0,874.3061224489796,846.0,2216.0,275.0,273.4132108001854,584.0,1154.0,1151.0816326530612,1115.0,3292.0,568.0,361.7351515497522,870.0,1405.0,1712.8367346938776,1677.0,4286.0,997.0,445.2550448642809,1288.0,2080.0,1946.8163265306123,1860.0,4883.0,1145.0,515.1311175854873,1449.0,2488.0,2121.183673469388,2134.0,3906.0,1248.0,391.32051029081134,1376.0,2552.0,243.0,142.0,60.0,3166.0,346.0,110.0,236.0,277.0,212.0,277.0,197.0,537.0,102.0,7.0,79.0,292.0,29.0,292.0,30.0,17004.8,17043.4,17104.6,17078.8,17132.0,17188.2,17240.0,1666.6,2460.9,154.8,0.0,1.5,144.0,146.0,1.0,2.0,71.0,71.0,2.0,2.0,23.0,23.0,0.0,0.0,23.0,26.0,3.0,2.0,44.0,32.0,4.0,4.0,59.0,60.0,2.0,2.0,64.0,51.0,9.0,10.0,67.0,67.0,1.0,1.0,24.0,22.0,2.0,2.0,48.0,46.0,3.0,2.0,66.0,60.0,5.0,5.0,16.0,16.0,3.0,3.0,20.0,16.0,1.0,1.0,16.0,12.0,4.0,6.0,15.0,14.0,2.0,3.0
MAR_297,-1.2843534,-1.31209,0.85309803,0.4666666666666667,0.6666666666666666,0,0,0,1,1,1,0,8,0,0.0,0.0,0,0,0,0,MOZ,circle,0.125663706143592,-23.788018,32.736267,2014,4.0,0.2365868784286394,0.2234840212564606,0.3778393847254516,0.1185654008438818,0.0635858876954504,0.1424311386643647,0.3364385249056895,2316.244897959184,2262.0,5560.0,1218.0,577.114303770775,1846.0,2872.0,2553.9591836734694,2689.0,4224.0,1051.0,523.3719931673706,1704.0,3087.0,1839.3877551020407,1875.0,3978.0,585.0,531.275470124666,1109.0,2509.0,475.2857142857143,403.0,3672.0,195.0,482.1888866916984,231.0,727.0,552.1836734693877,530.0,2136.0,191.0,260.5530752832652,329.0,786.0,750.5714285714286,728.0,2098.0,352.0,233.4191290274179,538.0,1001.0,874.3061224489796,846.0,2216.0,275.0,273.4132108001854,584.0,1154.0,1151.0816326530612,1115.0,3292.0,568.0,361.7351515497522,870.0,1405.0,1712.8367346938776,1677.0,4286.0,997.0,445.2550448642809,1288.0,2080.0,1946.8163265306123,1860.0,4883.0,1145.0,515.1311175854873,1449.0,2488.0,2121.183673469388,2134.0,3906.0,1248.0,391.32051029081134,1376.0,2552.0,243.0,142.0,60.0,3166.0,346.0,110.0,236.0,277.0,212.0,277.0,197.0,537.0,102.0,7.0,79.0,292.0,29.0,292.0,30.0,17004.8,17043.4,17104.6,17078.8,17132.0,17188.2,17240.0,1666.6,2460.9,154.8,0.0,1.5,144.0,146.0,1.0,2.0,71.0,71.0,2.0,2.0,23.0,23.0,0.0,0.0,23.0,26.0,3.0,2.0,44.0,32.0,4.0,4.0,59.0,60.0,2.0,2.0,64.0,51.0,9.0,10.0,67.0,67.0,1.0,1.0,24.0,22.0,2.0,2.0,48.0,46.0,3.0,2.0,66.0,60.0,5.0,5.0,16.0,16.0,3.0,3.0,20.0,16.0,1.0,1.0,16.0,12.0,4.0,6.0,15.0,14.0,2.0,3.0
MAR_298,-0.7428829,2.0828383,1.4531952,0.4666666666666667,0.2,1,1,1,0,5,2,2,2,1,1.0,1.0,1,1.1,1.1,1.1,MOZ,circle,0.125663706143592,-23.785231,32.670526,2014,0.0,0.3032504418389709,0.3292083135015072,0.451638388322486,0.1697740881872619,0.0748951958577655,0.1773967033779289,0.4193509177099794,2652.0,2573.0,4261.0,2298.0,333.21598643675736,2301.0,3355.0,2712.0425531914893,2548.0,3526.0,1609.0,447.17467468382847,2251.0,3481.0,2064.9148936170213,1895.0,3019.0,874.0,488.99548924461936,1613.0,2944.0,519.0425531914893,458.0,1669.0,241.0,239.1131626912342,270.0,891.0,556.5531914893617,517.0,1636.0,322.0,210.6348871419541,365.0,824.0,813.0425531914893,755.0,1938.0,619.0,207.7422664097407,638.0,1080.0,845.2765957446809,713.0,1888.0,570.0,269.27986723676406,583.0,1244.0,1438.5744680851064,1354.0,2443.0,1098.0,245.565932965523,1175.0,1787.0,2142.31914893617,2086.0,3229.0,1810.0,265.95257187021554,1885.0,2725.0,2402.446808510638,2336.0,3497.0,2033.0,297.5482659585172,2085.0,3094.0,2456.340425531915,2428.0,3548.0,2042.0,274.2331106997733,2110.0,3082.0,242.0,143.0,60.0,3235.0,345.0,108.0,237.0,277.0,195.0,277.0,195.0,531.0,101.0,6.0,78.0,289.0,28.0,289.0,28.0,16939.6,16975.7,17049.3,17027.3,17074.5,17141.3,17204.3,1973.7,1703.6,114.8,0.0,0.3999939,147.0,149.0,2.0,3.0,70.0,69.0,1.0,1.0,20.0,20.0,1.0,1.0,18.0,23.0,3.0,3.0,43.0,32.0,4.0,4.0,53.0,53.0,1.0,1.0,59.0,46.0,8.0,10.0,68.0,68.0,1.0,1.0,25.0,22.0,2.0,1.0,47.0,46.0,1.0,1.0,66.0,66.0,6.0,5.0,14.0,14.0,3.0,2.0,19.0,15.0,2.0,1.0,14.0,10.0,3.0,6.0,14.0,14.0,2.0,2.0
MAR_299,-5.0737014,-5.8972244,-0.12129687,0.0,1.0666666666666669,0,2,2,2,0,5,5,5,0,0.1,0.1,0.1,0.1,0.1,0.1,MOZ,circle,0.125663706143592,-23.779463,32.674803,2014,0.0,0.3032504418389709,0.3292083135015072,0.451638388322486,0.1697740881872619,0.0748951958577655,0.1773967033779289,0.4193509177099794,2652.0,2573.0,4261.0,2298.0,333.21598643675736,2301.0,3355.0,2712.0425531914893,2548.0,3526.0,1609.0,447.17467468382847,2251.0,3481.0,2064.9148936170213,1895.0,3019.0,874.0,488.99548924461936,1613.0,2944.0,519.0425531914893,458.0,1669.0,241.0,239.1131626912342,270.0,891.0,556.5531914893617,517.0,1636.0,322.0,210.6348871419541,365.0,824.0,813.0425531914893,755.0,1938.0,619.0,207.7422664097407,638.0,1080.0,845.2765957446809,713.0,1888.0,570.0,269.27986723676406,583.0,1244.0,1438.5744680851064,1354.0,2443.0,1098.0,245.565932965523,1175.0,1787.0,2142.31914893617,2086.0,3229.0,1810.0,265.95257187021554,1885.0,2725.0,2402.446808510638,2336.0,3497.0,2033.0,297.5482659585172,2085.0,3094.0,2456.340425531915,2428.0,3548.0,2042.0,274.2331106997733,2110.0,3082.0,242.0,143.0,60.0,3235.0,345.0,108.0,237.0,277.0,195.0,277.0,195.0,531.0,101.0,6.0,78.0,289.0,28.0,289.0,28.0,16939.6,16975.7,17049.3,17027.3,17074.5,17141.3,17204.3,1973.7,1703.6,114.8,0.0,0.3999939,147.0,149.0,2.0,3.0,70.0,69.0,1.0,1.0,20.0,20.0,1.0,1.0,18.0,23.0,3.0,3.0,43.0,32.0,4.0,4.0,53.0,53.0,1.0,1.0,59.0,46.0,8.0,10.0,68.0,68.0,1.0,1.0,25.0,22.0,2.0,1.0,47.0,46.0,1.0,1.0,66.0,66.0,6.0,5.0,14.0,14.0,3.0,2.0,19.0,15.0,2.0,1.0,14.0,10.0,3.0,6.0,14.0,14.0,2.0,2.0
MAR_3,-1.5740411,-1.2004263,0.7958857,0.3333333333333333,0.2666666666666666,0,0,0,1,1,1,0,8,0,0.0,0.0,0,0,0,0,MOZ,circle,0.125663706143592,-15.282653,36.488617,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAR_30,-1.3271261,-1.0538653,0.8581896,0.8,0.7333333333333333,0,0,0,1,1,1,0,8,0,0.0,0.0,0,0,0,0,MOZ,circle,0.125663706143592,-15.317267,36.624573,2015,14.0,0.2560036772234618,0.1855800395270184,0.6950868858607326,0.0165509877202349,0.1840409269350787,0.0394285184154374,0.5903304851460685,2422.310924369748,2240.0,4688.0,1017.0,861.5029835821781,1211.6666666666667,4044.0,2501.1428571428573,2394.0,3612.0,1755.0,488.3713335401344,1789.0,3508.0,1814.5546218487395,1736.0,3429.0,862.0,645.8191814151081,900.0,2954.0,534.1848739495798,493.3333333333333,1539.0,69.0,326.04193591144565,143.0,1313.0,613.4201680672269,529.6666666666666,1720.0,239.0,347.4606439426592,286.0,1642.0,810.4957983193277,739.75,1870.0,359.0,307.13779991008334,491.5,1640.0,885.5378151260504,858.5,1696.0,369.0,307.3578865406835,414.0,1498.0,1307.0504201680671,1243.2,2459.0,597.0,311.57951758280626,790.0,1942.0,1960.5210084033613,1732.25,3882.0,605.0,758.7781182611452,897.5,3260.0,2205.7899159663866,1990.0,4512.0,674.0,891.2850120311805,909.0,3770.0,2226.7563025210084,2075.0,4459.0,618.0,896.0062271541051,866.5,3642.0,229.0,122.0,61.0,2306.0,330.0,130.0,200.0,247.0,207.0,252.0,194.0,1419.0,278.0,15.0,89.0,801.0,56.0,402.0,67.0,17126.636363636364,17159.545454545456,17225.0,17196.81818181818,17257.0,17301.636363636364,17362.454545454544,1353.5454545454545,4615.909090909091,308.45454545454544,-9.0,12.0,136.0,136.0,3.0,1.0,66.0,64.0,3.0,4.0,25.0,26.0,2.0,2.0,24.0,29.0,2.0,2.0,42.0,32.0,4.0,3.0,52.0,52.0,1.0,1.0,65.0,48.0,3.0,6.0,59.0,58.0,1.0,0.0,24.0,21.0,2.0,1.0,47.0,44.0,1.0,2.0,60.0,55.0,2.0,1.0,14.0,14.0,2.0,2.0,23.0,18.0,1.0,1.0,14.0,10.0,4.0,6.0,12.0,10.0,3.0,3.0
MAR_301,-4.6068554,-5.431411,0.0952027,1.0,0.0666666666666666,0,2,2,2,0,5,5,5,0,0.1,0.1,0.1,0.1,0.1,0.1,MOZ,circle,0.125663706143592,-23.7734597,32.70915655,2014,0.0,0.3032504418389709,0.3292083135015072,0.451638388322486,0.1697740881872619,0.0748951958577655,0.1773967033779289,0.4193509177099794,2652.0,2573.0,4261.0,2298.0,333.21598643675736,2301.0,3355.0,2712.0425531914893,2548.0,3526.0,1609.0,447.17467468382847,2251.0,3481.0,2064.9148936170213,1895.0,3019.0,874.0,488.99548924461936,1613.0,2944.0,519.0425531914893,458.0,1669.0,241.0,239.1131626912342,270.0,891.0,556.5531914893617,517.0,1636.0,322.0,210.6348871419541,365.0,824.0,813.0425531914893,755.0,1938.0,619.0,207.7422664097407,638.0,1080.0,845.2765957446809,713.0,1888.0,570.0,269.27986723676406,583.0,1244.0,1438.5744680851064,1354.0,2443.0,1098.0,245.565932965523,1175.0,1787.0,2142.31914893617,2086.0,3229.0,1810.0,265.95257187021554,1885.0,2725.0,2402.446808510638,2336.0,3497.0,2033.0,297.5482659585172,2085.0,3094.0,2456.340425531915,2428.0,3548.0,2042.0,274.2331106997733,2110.0,3082.0,242.0,143.0,60.0,3235.0,345.0,108.0,237.0,277.0,195.0,277.0,195.0,531.0,101.0,6.0,78.0,289.0,28.0,289.0,28.0,16939.6,16975.7,17049.3,17027.3,17074.5,17141.3,17204.3,1973.7,1703.6,114.8,0.0,0.3999939,147.0,149.0,2.0,3.0,70.0,69.0,1.0,1.0,20.0,20.0,1.0,1.0,18.0,23.0,3.0,3.0,43.0,32.0,4.0,4.0,53.0,53.0,1.0,1.0,59.0,46.0,8.0,10.0,68.0,68.0,1.0,1.0,25.0,22.0,2.0,1.0,47.0,46.0,1.0,1.0,66.0,66.0,6.0,5.0,14.0,14.0,3.0,2.0,19.0,15.0,2.0,1.0,14.0,10.0,3.0,6.0,14.0,14.0,2.0,2.0
MAR_302,-1.2151035,-1.0028306,-0.31259018,0.2666666666666666,0.7333333333333333,0,0,0,4,4,4,4,4,0,0.0,0.0,0.1,0.1.1,0.1.1.1,0.1.1.1,MOZ,circle,0.125663706143592,-23.762274,32.714361,2014,0.0,0.3032504418389709,0.3292083135015072,0.451638388322486,0.1697740881872619,0.0748951958577655,0.1773967033779289,0.4193509177099794,2652.0,2573.0,4261.0,2298.0,333.21598643675736,2301.0,3355.0,2712.0425531914893,2548.0,3526.0,1609.0,447.17467468382847,2251.0,3481.0,2064.9148936170213,1895.0,3019.0,874.0,488.99548924461936,1613.0,2944.0,519.0425531914893,458.0,1669.0,241.0,239.1131626912342,270.0,891.0,556.5531914893617,517.0,1636.0,322.0,210.6348871419541,365.0,824.0,813.0425531914893,755.0,1938.0,619.0,207.7422664097407,638.0,1080.0,845.2765957446809,713.0,1888.0,570.0,269.27986723676406,583.0,1244.0,1438.5744680851064,1354.0,2443.0,1098.0,245.565932965523,1175.0,1787.0,2142.31914893617,2086.0,3229.0,1810.0,265.95257187021554,1885.0,2725.0,2402.446808510638,2336.0,3497.0,2033.0,297.5482659585172,2085.0,3094.0,2456.340425531915,2428.0,3548.0,2042.0,274.2331106997733,2110.0,3082.0,242.0,143.0,60.0,3235.0,345.0,108.0,237.0,277.0,195.0,277.0,195.0,531.0,101.0,6.0,78.0,289.0,28.0,289.0,28.0,16939.6,16975.7,17049.3,17027.3,17074.5,17141.3,17204.3,1973.7,1703.6,114.8,0.0,0.3999939,147.0,149.0,2.0,3.0,70.0,69.0,1.0,1.0,20.0,20.0,1.0,1.0,18.0,23.0,3.0,3.0,43.0,32.0,4.0,4.0,53.0,53.0,1.0,1.0,59.0,46.0,8.0,10.0,68.0,68.0,1.0,1.0,25.0,22.0,2.0,1.0,47.0,46.0,1.0,1.0,66.0,66.0,6.0,5.0,14.0,14.0,3.0,2.0,19.0,15.0,2.0,1.0,14.0,10.0,3.0,6.0,14.0,14.0,2.0,2.0
MAR_303,-1.6900436,-1.4194763,0.2939083,0.4666666666666667,0.4,0,0,0,1,1,1,0,1,0,0.0,0.0,0,0,0,0,MOZ,circle,0.125663706143592,-23.7603118,32.7161597,2014,0.0,0.3032504418389709,0.3292083135015072,0.451638388322486,0.1697740881872619,0.0748951958577655,0.1773967033779289,0.4193509177099794,2652.0,2573.0,4261.0,2298.0,333.21598643675736,2301.0,3355.0,2712.0425531914893,2548.0,3526.0,1609.0,447.17467468382847,2251.0,3481.0,2064.9148936170213,1895.0,3019.0,874.0,488.99548924461936,1613.0,2944.0,519.0425531914893,458.0,1669.0,241.0,239.1131626912342,270.0,891.0,556.5531914893617,517.0,1636.0,322.0,210.6348871419541,365.0,824.0,813.0425531914893,755.0,1938.0,619.0,207.7422664097407,638.0,1080.0,845.2765957446809,713.0,1888.0,570.0,269.27986723676406,583.0,1244.0,1438.5744680851064,1354.0,2443.0,1098.0,245.565932965523,1175.0,1787.0,2142.31914893617,2086.0,3229.0,1810.0,265.95257187021554,1885.0,2725.0,2402.446808510638,2336.0,3497.0,2033.0,297.5482659585172,2085.0,3094.0,2456.340425531915,2428.0,3548.0,2042.0,274.2331106997733,2110.0,3082.0,242.0,143.0,60.0,3235.0,345.0,108.0,237.0,277.0,195.0,277.0,195.0,531.0,101.0,6.0,78.0,289.0,28.0,289.0,28.0,16939.6,16975.7,17049.3,17027.3,17074.5,17141.3,17204.3,1973.7,1703.6,114.8,0.0,0.3999939,147.0,149.0,2.0,3.0,70.0,69.0,1.0,1.0,20.0,20.0,1.0,1.0,18.0,23.0,3.0,3.0,43.0,32.0,4.0,4.0,53.0,53.0,1.0,1.0,59.0,46.0,8.0,10.0,68.0,68.0,1.0,1.0,25.0,22.0,2.0,1.0,47.0,46.0,1.0,1.0,66.0,66.0,6.0,5.0,14.0,14.0,3.0,2.0,19.0,15.0,2.0,1.0,14.0,10.0,3.0,6.0,14.0,14.0,2.0,2.0
MAR_305,-5.0737014,-5.8972244,-0.12129687,0.0,1.0666666666666669,0,2,2,2,0,5,5,5,0,0.1,0.1,0.1,0.1,0.1,0.1,MOZ,circle,0.125663706143592,-23.758127,32.676573,2014,0.0,0.3032504418389709,0.3292083135015072,0.451638388322486,0.1697740881872619,0.0748951958577655,0.1773967033779289,0.4193509177099794,2652.0,2573.0,4261.0,2298.0,333.21598643675736,2301.0,3355.0,2712.0425531914893,2548.0,3526.0,1609.0,447.17467468382847,2251.0,3481.0,2064.9148936170213,1895.0,3019.0,874.0,488.99548924461936,1613.0,2944.0,519.0425531914893,458.0,1669.0,241.0,239.1131626912342,270.0,891.0,556.5531914893617,517.0,1636.0,322.0,210.6348871419541,365.0,824.0,813.0425531914893,755.0,1938.0,619.0,207.7422664097407,638.0,1080.0,845.2765957446809,713.0,1888.0,570.0,269.27986723676406,583.0,1244.0,1438.5744680851064,1354.0,2443.0,1098.0,245.565932965523,1175.0,1787.0,2142.31914893617,2086.0,3229.0,1810.0,265.95257187021554,1885.0,2725.0,2402.446808510638,2336.0,3497.0,2033.0,297.5482659585172,2085.0,3094.0,2456.340425531915,2428.0,3548.0,2042.0,274.2331106997733,2110.0,3082.0,242.0,143.0,60.0,3235.0,345.0,108.0,237.0,277.0,195.0,277.0,195.0,531.0,101.0,6.0,78.0,289.0,28.0,289.0,28.0,16939.6,16975.7,17049.3,17027.3,17074.5,17141.3,17204.3,1973.7,1703.6,114.8,0.0,0.3999939,147.0,149.0,2.0,3.0,70.0,69.0,1.0,1.0,20.0,20.0,1.0,1.0,18.0,23.0,3.0,3.0,43.0,32.0,4.0,4.0,53.0,53.0,1.0,1.0,59.0,46.0,8.0,10.0,68.0,68.0,1.0,1.0,25.0,22.0,2.0,1.0,47.0,46.0,1.0,1.0,66.0,66.0,6.0,5.0,14.0,14.0,3.0,2.0,19.0,15.0,2.0,1.0,14.0,10.0,3.0,6.0,14.0,14.0,2.0,2.0
MAR_306,-5.020694,-5.814725,-0.19761969,1.1333333333333333,0.2,0,2,2,2,0,5,5,5,0,0.1,0.1,0.1,0.1,0.1,0.1,MOZ,circle,0.125663706143592,-23.758016,32.744318,2014,4.0,0.2365868784286394,0.2234840212564606,0.3778393847254516,0.1185654008438818,0.0635858876954504,0.1424311386643647,0.3364385249056895,2316.244897959184,2262.0,5560.0,1218.0,577.114303770775,1846.0,2872.0,2553.9591836734694,2689.0,4224.0,1051.0,523.3719931673706,1704.0,3087.0,1839.3877551020407,1875.0,3978.0,585.0,531.275470124666,1109.0,2509.0,475.2857142857143,403.0,3672.0,195.0,482.1888866916984,231.0,727.0,552.1836734693877,530.0,2136.0,191.0,260.5530752832652,329.0,786.0,750.5714285714286,728.0,2098.0,352.0,233.4191290274179,538.0,1001.0,874.3061224489796,846.0,2216.0,275.0,273.4132108001854,584.0,1154.0,1151.0816326530612,1115.0,3292.0,568.0,361.7351515497522,870.0,1405.0,1712.8367346938776,1677.0,4286.0,997.0,445.2550448642809,1288.0,2080.0,1946.8163265306123,1860.0,4883.0,1145.0,515.1311175854873,1449.0,2488.0,2121.183673469388,2134.0,3906.0,1248.0,391.32051029081134,1376.0,2552.0,243.0,142.0,60.0,3166.0,346.0,110.0,236.0,277.0,212.0,277.0,197.0,537.0,102.0,7.0,79.0,292.0,29.0,292.0,30.0,17004.8,17043.4,17104.6,17078.8,17132.0,17188.2,17240.0,1666.6,2460.9,154.8,0.0,1.5,144.0,146.0,1.0,2.0,71.0,71.0,2.0,2.0,23.0,23.0,0.0,0.0,23.0,26.0,3.0,2.0,44.0,32.0,4.0,4.0,59.0,60.0,2.0,2.0,64.0,51.0,9.0,10.0,67.0,67.0,1.0,1.0,24.0,22.0,2.0,2.0,48.0,46.0,3.0,2.0,66.0,60.0,5.0,5.0,16.0,16.0,3.0,3.0,20.0,16.0,1.0,1.0,16.0,12.0,4.0,6.0,15.0,14.0,2.0,3.0
MAR_307,-1.3099627,-1.3806636,0.6098795,0.4,0.7333333333333333,0,0,0,1,1,1,0,8,0,0.0,0.0,0,0,0,0,MOZ,circle,0.125663706143592,-23.756472,32.720107,2014,0.0,0.3032504418389709,0.3292083135015072,0.451638388322486,0.1697740881872619,0.0748951958577655,0.1773967033779289,0.4193509177099794,2652.0,2573.0,4261.0,2298.0,333.21598643675736,2301.0,3355.0,2712.0425531914893,2548.0,3526.0,1609.0,447.17467468382847,2251.0,3481.0,2064.9148936170213,1895.0,3019.0,874.0,488.99548924461936,1613.0,2944.0,519.0425531914893,458.0,1669.0,241.0,239.1131626912342,270.0,891.0,556.5531914893617,517.0,1636.0,322.0,210.6348871419541,365.0,824.0,813.0425531914893,755.0,1938.0,619.0,207.7422664097407,638.0,1080.0,845.2765957446809,713.0,1888.0,570.0,269.27986723676406,583.0,1244.0,1438.5744680851064,1354.0,2443.0,1098.0,245.565932965523,1175.0,1787.0,2142.31914893617,2086.0,3229.0,1810.0,265.95257187021554,1885.0,2725.0,2402.446808510638,2336.0,3497.0,2033.0,297.5482659585172,2085.0,3094.0,2456.340425531915,2428.0,3548.0,2042.0,274.2331106997733,2110.0,3082.0,242.0,143.0,60.0,3235.0,345.0,108.0,237.0,277.0,195.0,277.0,195.0,531.0,101.0,6.0,78.0,289.0,28.0,289.0,28.0,16939.6,16975.7,17049.3,17027.3,17074.5,17141.3,17204.3,1973.7,1703.6,114.8,0.0,0.3999939,147.0,149.0,2.0,3.0,70.0,69.0,1.0,1.0,20.0,20.0,1.0,1.0,18.0,23.0,3.0,3.0,43.0,32.0,4.0,4.0,53.0,53.0,1.0,1.0,59.0,46.0,8.0,10.0,68.0,68.0,1.0,1.0,25.0,22.0,2.0,1.0,47.0,46.0,1.0,1.0,66.0,66.0,6.0,5.0,14.0,14.0,3.0,2.0,19.0,15.0,2.0,1.0,14.0,10.0,3.0,6.0,14.0,14.0,2.0,2.0
MAR_309,-1.401419,-1.417193,0.15109582,0.2,0.4666666666666667,0,0,0,1,1,1,0,1,0,0.0,0.0,0,0,0,0,MOZ,circle,0.125663706143592,-23.7538085,32.71407531,2014,3.0,0.1832626460300615,0.1888956867543591,0.32202216066482,0.0851411708406444,0.0526066336800285,0.1115518096182449,0.2551347277181082,2265.8888888888887,2181.0,3196.0,1543.0,391.0605080900581,1845.0,3057.0,2732.688888888889,2851.0,3355.0,2091.0,326.57147063407,2217.0,3165.0,2122.6666666666665,2149.0,2811.0,1509.0,350.3372343582363,1584.0,2670.0,434.3777777777778,437.0,1034.0,212.0,152.8283407238168,249.0,674.0,558.7111111111111,527.0,1804.0,347.0,215.28189501439192,381.0,743.0,801.6,739.0,1966.0,578.0,217.83759495958864,613.0,1060.0,1035.3777777777775,1038.0,1942.0,715.0,222.65781308634809,748.0,1352.0,1298.7111111111112,1304.0,2433.0,958.0,251.0920700745465,1010.0,1571.0,1788.2222222222222,1670.0,3140.0,1034.0,386.9804984399599,1416.0,2415.0,2001.5777777777776,1906.0,3403.0,1227.0,433.1540392613176,1550.0,2736.0,2063.5333333333333,1986.0,3430.0,1230.0,363.73125610355015,1672.0,2620.0,242.0,142.0,60.0,3203.0,345.0,109.0,236.0,277.0,211.0,277.0,196.0,519.0,99.0,6.0,79.0,285.0,26.0,285.0,27.0,17134.7,17167.2,17249.5,17217.1,17279.4,17325.7,17384.0,1632.4,2628.4,197.9,0.0,1.199997,142.0,145.0,2.0,3.0,69.0,69.0,2.0,2.0,24.0,24.0,1.0,1.0,22.0,26.0,3.0,3.0,43.0,31.0,4.0,4.0,57.0,57.0,1.0,1.0,69.0,53.0,9.0,10.0,67.0,68.0,1.0,1.0,24.0,22.0,1.0,1.0,47.0,46.0,2.0,2.0,61.0,57.0,6.0,7.0,15.0,15.0,3.0,3.0,20.0,15.0,2.0,1.0,15.0,11.0,3.0,6.0,15.0,15.0,2.0,2.0
