"plot_id","plot_cluster","plot_name","dataset_id","census_date","country_iso3","prinv","other_authors","plot_shape","plot_width","plot_length","plot_radius","subplot_n","subplot_shape","subplot_length","subplot_width","subplot_radius","min_diam_thresh","min_height_thresh","nested_1","n1_min_diam_thresh","n1_min_height_thresh","n1_plot_shape","n1_plot_width","n1_plot_length","n1_plot_radius","nested_2","n2_min_diam_thresh","n2_min_height_thresh","n2_plot_shape","n2_plot_width","n2_plot_length","n2_plot_radius","nested_3","n3_min_diam_thresh","n3_min_height_thresh","n3_plot_shape","n3_plot_width","n3_plot_length","n3_plot_radius","lianas_sampled","soil_sampled","ground_layer_sampled","dead_stems_sampled","stumps_sampled","coarse_woody_debris_sampled","small_stems_sampled","tags","abandoned","stem_timeline_cont","permanent","sampling_notes","sampling_design_code","plot_notes","longitude_of_centre","latitude_of_centre","elevation","slope_method","slope_method_notes","slope","aspect","polygons","local_allometry","allometry_notes","catenal_position","termites","canopy_cover","canopy_cover_method","canopy_cover_method_notes","xy_method","manipulation_experiment","experiment_ref","manipulation_experiment_notes","pa","pa_name","pa_type","wdpa_id","local_community_rights","other_user_rights","timber_harvesting","high_graded_100_years","clear_cut","fuel_wood_harvesting","charcoal_harvesting","other_woody_product_harvesting","ntfp_harvesting","farmed_30_years","livestock_30_years","mining","land_use_notes","meas_tree_stem","tag_tree_stem","tree_diff","fire_return_interval","fire_last_date","fire_exclusion","fire_exclusion_success","fire_treatment","fire_treatment_season","fire_cause","fire_fuel","fire_notes","drought","drought_last_date","wind","wind_last_date","earthquake","earthquake_last_date","landslide","landslide_last_date","flood","flood_last_date","cyclone","cyclone_last_date","frost","frost_last_date","elephants","elephant_density","elephant_data_source","exclosure","small_nonsocial_browsers","large_browsers","medium_sized_social_mixed_diet","nonruminants_excluding_suids","water_dependent_grazers","goat_grazing","sheep_grazing","cattle_grazing","herbivore_notes","file_plots","file_stems","date_metadata","data_ref","subdiv","photos","plot_area","subplot_area","plot_perimeter","diam_max","diam_min","diam_mean","diam_median","diam_sd","diam_ge5_mean","diam_ge5_median","diam_ge5_sd","diam_ge10_mean","diam_ge10_median","diam_ge10_sd","diam_ge20_mean","diam_ge20_median","diam_ge20_sd","n_diam","n_height","height_max","height_min","height_mean","height_median","height_sd","height_ge5_mean","height_ge5_median","height_ge5_sd","height_ge10_mean","height_ge10_median","height_ge10_sd","height_ge20_mean","height_ge20_median","height_ge20_sd","height_per95","n_stems","n_stems_ge5","n_stems_ge10","n_stems_ge20","n_stems_ge40","n_stems_ge60","lorey_height","n_determ_genus","n_determ_species","dom_1","dom_2","dom_3","dom_4","dom_5","prop_1","prop_2","prop_3","prop_4","prop_5","richness","rarefy","shannon","simpson","invsimpson","stocking","stocking_ge5","stocking_ge10","stocking_ge20","ba","agb","agb_ge5","agb_ge10","agb_ge20","evenness","stocking_ha","stocking_ge5_ha","stocking_ge10_ha","stocking_ge20_ha","ba_ha","agb_ha","agb_ge5_ha","agb_ge10_ha","agb_ge20_ha","diam_scale","diam_scale_se","weibull_scale","weibull_shape","weibull_scale_se","weibull_shape_se","baobab"
"MAR_188","MAR_123","BGZ_6a","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,37.426559,-13.270022,765.649999999999,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.3275,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,43.8,5,7.54925373134328,6.1,4.59484422193595,7.54925373134328,6.1,4.59484422193595,15.6833333333333,11.75,8.59125752625033,26.62,22.9,9.83346327597759,134,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,134,18,5,1,0,NA,133,130,"Brachystegia boehmii","Parinari curatellifolia","Monotes engleri","Burkea africana","Julbernardia globiflora",0.261194029850746,0.134328358208955,0.0895522388059701,0.082089552238806,0.082089552238806,23,10.9270618589433,2.4782450543965,0.877366896858989,8.1544050862852,134,134,18,5,0.820332673705367,3.29262876386212,3.29262876386212,2.18075242605879,1.6675777439631,0.354539351577617,1066.3381187157,1066.3381187157,143.239448782706,39.7887357729738,6.528,26.2019071767607,26.2019071767607,17.353876413345,13.2701620470879,-3.15526764138563,1.11721213630317,8.53927833349105,1.82572169936438,0.430797027704044,0.0951610308822228,FALSE
"MAR_189","MAR_123","MVG_45b","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,37.584611,-13.270092,678.769999999999,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.26,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,86,5,8.10413223140496,6,9.45276323528571,8.10413223140496,6,9.45276323528571,27.3090909090909,13.8,24.7318602028013,46.1,41,26.7637814966421,121,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,121,11,5,3,1,NA,112,92,"Combretum indet","Diplorhynchus condylocarpon","Markhamia obtusifolia","Senna petersiana","Indet indet",0.165289256198347,0.115702479338843,0.115702479338843,0.115702479338843,0.0743801652892562,19,12.0278809113309,2.62403082415855,0.910320333310566,11.1507996953541,121,121,11,5,1.46629753035854,12.7051641163643,12.7051641163643,11.5930566434924,11.2268461289613,0.586884194492324,962.887405705967,962.887405705967,87.5352187005424,39.7887357729738,11.668425,101.104483595658,101.104483595658,92.2546135178072,89.3404028378154,NA,NA,8.94807631142133,1.29732980149733,0.669029994542363,0.0686482253558011,FALSE
"MAR_190","MAR_123","CTB_0b","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,37.45683,-13.266886,788.659999999999,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.285,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,19.6,5,6.65737704918033,5.9,2.4314919299608,6.65737704918033,5.9,2.4314919299608,13.26,13,3.80433962732036,NA,NA,NA,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,61,5,0,0,0,NA,61,60,"Brachystegia boehmii","Bobgunnia madagascariensis","Pterocarpus angolensis","Diplorhynchus condylocarpon","Pericopsis angolensis",0.278688524590164,0.180327868852459,0.147540983606557,0.114754098360656,0.0819672131147541,12,8.90894788623073,2.08727096908011,0.841709217952163,6.31748726655348,61,61,5,0,0.240197534913678,0.848611475246019,0.848611475246019,0.338639956413817,0,0.52645727221279,485.422576430281,485.422576430281,39.7887357729738,0,1.91143125,6.75303555249547,6.75303555249547,2.69481114958415,0,NA,NA,7.44137044785427,2.62269537269029,0.387593315665718,0.209642582472957,FALSE
"MAR_191","MAR_123","MVG_44b","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,37.570944,-13.267368,670.889999999999,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,17.2,5,6.61538461538461,6,1.99093498522293,6.61538461538461,6,1.99093498522293,12.925,11.75,2.87909129182571,NA,NA,NA,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,65,4,0,0,0,NA,64,42,"Terminalia indet","Brachystegia boehmii","Brachystegia spiciformis","Piliostigma thonningii","Crossopteryx febrifuga",0.261538461538462,0.2,0.107692307692308,0.0923076923076923,0.0769230769230769,12,9.27589018978447,2.14855133132808,0.852544378698225,6.78170144462279,65,65,4,0,0.243339912965431,0.818429352648826,0.818429352648826,0.253172522260201,0,0.565141787051899,517.25356504866,517.25356504866,31.8309886183791,0,1.9364375,6.51285385227803,6.51285385227803,2.01468291863769,0,NA,NA,7.32394519954233,3.03338921939214,0.319377326882233,0.234103024288308,FALSE
"MAR_192","MAR_123","BGZ_6b","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,37.426586,-13.266492,742.73,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.4,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,18,5,7.38059701492537,6.4,2.46074374758308,7.38059701492537,6.4,2.46074374758308,12.2,11.5,2.31732604525129,NA,NA,NA,134,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134,134,19,0,0,0,NA,133,125,"Brachystegia boehmii","Pseudolachnostylis maprouneifolia","Julbernardia globiflora","Lannea schimperi","Diplorhynchus condylocarpon",0.171641791044776,0.126865671641791,0.119402985074627,0.082089552238806,0.0597014925373134,29,13.3874939972872,2.84722348235378,0.917576297616396,12.1324324324324,134,134,19,0,0.63654636187771,2.2278064510087,2.2278064510087,1.02071066399709,0,0.418359739049394,1066.3381187157,1066.3381187157,151.197195937301,0,5.065475,17.7283204465023,17.7283204465023,8.12255738208737,0,-2.736383901246,0.129274357069535,8.23492080053932,2.97022938044606,0.255053299565323,0.173196407719879,FALSE
"MAR_193","MAR_123","BGZ_3a","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,37.401133,-13.263852,730.509999999999,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.875,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,25,5,8.41538461538462,7.75,3.39329605819276,8.41538461538462,7.75,3.39329605819276,13.0854166666667,12.35,2.76105049260151,25,25,NA,182,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,182,48,1,0,0,NA,181,178,"Brachystegia boehmii","Diplorhynchus condylocarpon","Zanha africana","Antidesma venosum","Julbernardia globiflora",0.252747252747253,0.131868131868132,0.0824175824175824,0.0604395604395604,0.0494505494505494,28,12.5449508866954,2.71435112002268,0.893430745079097,9.38356940509915,182,182,48,1,1.17598609483296,4.63787205422014,4.63787205422014,3.04773249555426,0.303700369944094,0.335127478753541,1448.30998213625,1448.30998213625,381.971863420549,7.95774715459477,9.3582,36.9070131428449,36.9070131428449,24.2530845944629,2.416770754772,-3.69737829853599,0.142365059297949,9.48362544488818,2.58146399734869,0.289427863717134,0.134596905127108,FALSE
"MAR_194","MAR_123","CTB_20b","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,37.471815,-13.263696,775.5,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.7025,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,21.8,5,7.3447619047619,6.5,2.70744925325786,7.3447619047619,6.5,2.70744925325786,12.7775,11.7,3.28421422009562,21.8,21.8,NA,189,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,24,1,0,0,NA,188,188,"Brachystegia boehmii","Catunaregam spinosa","Pseudolachnostylis maprouneifolia","Diplorhynchus condylocarpon","Burkea africana",0.291005291005291,0.148148148148148,0.0899470899470899,0.0740740740740741,0.0634920634920635,19,10.5938321468722,2.39566690540675,0.863917583494303,7.34848796543921,189,189,24,1,0.90900393785738,3.35537371088584,3.35537371088584,1.49762530462624,0.190468518948187,0.386762524496801,1504.01421221841,1504.01421221841,190.985931710274,7.95774715459477,7.2336235,26.7012156004039,26.7012156004039,11.9177235065386,1.51570031469981,-2.49307528364371,0.0765400841957388,8.2283882962375,2.67585473345793,0.238256027096704,0.12753712669157,FALSE
"MAR_195","MAR_123","CTB_0a","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,37.456614,-13.263287,772.87,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.295,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,23.5,5,10.7586206896552,9.75,4.39872527319428,10.7586206896552,9.75,4.39872527319428,14.2111111111111,12.7,4.03020645904947,21.475,21.1,1.45229703114296,58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,58,27,4,0,0,NA,52,52,"Monotes engleri","Brachystegia boehmii","Indet indet","Pseudolachnostylis maprouneifolia","Berchemia zeyheri",0.275862068965517,0.224137931034483,0.103448275862069,0.103448275862069,0.0862068965517241,12,9.1582523766473,2.09172686914395,0.838287752675386,6.18382352941176,58,58,27,4,0.613887624863694,2.90538839204297,2.90538839204297,2.35697160902779,0.85651407388953,0.51531862745098,461.549334966496,461.549334966496,214.859173174059,31.8309886183791,4.8851625,23.1203462097726,23.1203462097726,18.7561841152016,6.81592243436478,-6.7820260641146,0.775539098992519,12.1362326714464,2.59610936820052,0.652050165896916,0.247287456695209,FALSE
"MAR_196","MAR_123","BGZ_15a","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,37.383487,-13.262216,687.139999999999,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.525,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,18.2,5,8.03703703703704,7.7,2.44969509953945,8.03703703703704,7.7,2.44969509953945,11.996,11.3,2.05212897580375,NA,NA,NA,135,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,135,25,0,0,0,NA,130,124,"Brachystegia boehmii","Julbernardia globiflora","Pteleopsis myrtifolia","Dichrostachys cinerea","Berchemia zeyheri",0.214814814814815,0.177777777777778,0.0592592592592593,0.0518518518518519,0.0444444444444444,31,13.4118792281624,2.8240865607972,0.902277091906722,10.2330151600225,135,135,25,0,0.748038343560959,2.84885001535114,2.84885001535114,1.32838330902664,0,0.330097263226531,1074.29586587029,1074.29586587029,198.943678864869,0,5.9527,22.6704281035278,22.6704281035278,10.5709384976179,0,-3.01733168322878,0.00119327301764732,8.92558147734606,3.30797268821442,0.246834649054142,0.198368832511132,FALSE
"MAR_197","MAR_123","MRN_1a","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,37.527497,-13.262649,672.279999999999,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.525,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,25,5,8.44315789473684,7.5,3.40130302414208,8.44315789473684,7.5,3.40130302414208,12.6769230769231,11.8,3.67187229541635,23.95,23.95,1.48492424049175,95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,95,26,2,0,0,NA,93,92,"Diplorhynchus condylocarpon","Brachystegia spiciformis","Pseudolachnostylis maprouneifolia","Uapaca kirkiana","Senna petersiana",0.347368421052632,0.147368421052632,0.136842105263158,0.0736842105263158,0.0631578947368421,16,9.32241824983503,2.13589147850941,0.822382271468144,5.630068621335,95,95,26,2,0.617301750679983,2.5189954553849,2.5189954553849,1.68473004704773,0.575361089151324,0.351879288833437,755.985979686503,755.985979686503,206.901426019464,15.9154943091895,4.91233125,20.0455289175263,20.0455289175263,13.4066557381544,4.57857807005849,NA,NA,9.49398522147924,2.50443128705402,0.414019721102226,0.16949352832189,FALSE
"MAR_198","MAR_123","MRN_18a","MAR",2015,"MOZ","Ryan C.","Woollen E.; ACES","circle",NA,NA,20,NA,NA,NA,NA,NA,5,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,TRUE,TRUE,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,37.535263,-13.262528,680.46,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.4675,"mirror_densitometer","Densiometer recordings in 4 directions for each plot (standing in the centre, face N, S, E, W). An average is taken of the four readings",NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,"stem",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30_moz_ryan_ACES_checkN.xlsx","30_mozambique_various_ACES_clean.csv","2017","https://doi.org/10.1111/j.1744-7429.2010.00713.x",FALSE,NA,0.125663706143592,NA,125.663706143592,23.6,5,9.64117647058823,7,5.66141948527357,9.64117647058823,7,5.66141948527357,17.16,17.5,5.10641053690639,22.1833333333333,22.25,1.23355853799756,51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,51,15,6,0,0,NA,48,45,"Bobgunnia madagascariensis","Pterocarpus angolensis","Brachystegia spiciformis","Brachystegia boehmii","Indet indet",0.254901960784314,0.235294117647059,0.137254901960784,0.0588235294117647,0.0588235294117647,14,10.1759082910911,2.18826791381587,0.845828527489427,6.48628428927681,51,51,15,6,0.498189836015452,2.49510813638539,2.49510813638539,2.08582722431047,1.45935672805442,0.463306020662629,405.845104884333,405.845104884333,119.366207318921,47.7464829275686,3.96446875,19.8554396727271,19.8554396727271,16.598485659233,11.6131918502138,-4.22908264076258,3.4027122572098,10.968993715597,1.88435185993978,0.868650893960422,0.189810121675792,FALSE
